113.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.7,139.9820005,134.7433284,127.5024303,116.1110364,111.770874,109.9264122,119.522869,139.8866107,140.111534,133.6393999,115.4154679,106.6161526,113.2921081,114.5651146,134.6517093,128.326391,126.2365731,124.7884963,115.3033927,112.3848156,110.1461605,140.846261,122.1595576,127.7710278,124.7057287,110.2479281,96.59906277,97.46781859,140.5012271,140.1919137,138.0809531
125.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.4,139.9820005,0.989971715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.5,134.7433284,1.001809133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.6,127.5024303,0.999235347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.6,116.1110364,1.00442073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.4,111.770874,0.994402793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.1,109.9264122,0.998423362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.6,119.522869,0.999355092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.8,139.8866107,0.986506422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,140.111534,0.953788523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.2,133.6393999,0.995822652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.4,115.4154679,1.000134037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.9,106.6161526,1.006762536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,113.2921081,0.993790422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.5,114.5651146,1.00938427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.6,134.6517093,1.00038417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.4,128.326391,0.999426721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.3,126.2365731,0.999497808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.8,124.7884963,0.999907823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.3,115.3033927,1.000029425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.9,112.3848156,0.995436808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.6,110.1461605,0.995896569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.8,140.846261,0.993274055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.2,122.1595576,0.999669048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.8,127.7710278,0.9997733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.7,124.7057287,1.00004594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.3,110.2479281,0.999527907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.8,96.59906277,1.112892428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.4,97.46781859,1.032498078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.7,140.5012271,0.874307574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.5,140.1919137,0.873469868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.5,138.0809531,1.004225114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
